,ids,predictions
23093,23093,0.029908268
23094,23094,0.10158228
23095,23095,0.026070563
23096,23096,0.03275242
23097,23097,0.06054268
23098,23098,0.015867038
23099,23099,0.10026607
23100,23100,0.24394503
23101,23101,0.05260839
23102,23102,0.036974523
23103,23103,0.14735311
23104,23104,0.30067435
23105,23105,0.047410667
23106,23106,0.22734644
23107,23107,0.056567103
23108,23108,0.03371316
23109,23109,0.021162922
23110,23110,0.020299066
23111,23111,0.022075618
23112,23112,0.027589178
23113,23113,0.05143357
23114,23114,0.031459764
23115,23115,0.6792448
23116,23116,0.03600565
23117,23117,0.056209985
23118,23118,0.012470418
23119,23119,0.14930506
23120,23120,0.019304564
23121,23121,0.055658914
23122,23122,0.059518285
23123,23123,0.12595972
23124,23124,0.07863857
23125,23125,0.026451815
23126,23126,0.104193024
23127,23127,0.49730414
23128,23128,0.0090765925
23129,23129,0.052757077
23130,23130,0.04287138
23131,23131,0.06962269
23132,23132,0.13442901
23133,23133,0.054160986
23134,23134,0.62994564
23135,23135,0.017920189
23136,23136,0.12767544
23137,23137,0.05421819
23138,23138,0.18243702
23139,23139,0.091541745
23140,23140,0.064088084
23141,23141,0.015809923
23142,23142,0.17870769
23143,23143,0.056387424
23144,23144,0.04494434
23145,23145,0.05991029
23146,23146,0.9604847
23147,23147,0.03360934
23148,23148,0.058671456
23149,23149,0.019022569
23150,23150,0.07693755
23151,23151,0.029946296
23152,23152,0.014178444
23153,23153,0.016106902
23154,23154,0.0232978
23155,23155,0.06079275
23156,23156,0.006595106
23157,23157,0.030162493
23158,23158,0.115803614
23159,23159,0.1280425
23160,23160,0.025411148
23161,23161,0.10258512
23162,23162,0.293254
23163,23163,0.010143928
23164,23164,0.046131466
23165,23165,0.076478295
23166,23166,0.0633712
23167,23167,0.014471602
23168,23168,0.04515304
23169,23169,0.010013637
23170,23170,0.9280715
23171,23171,0.06481543
23172,23172,0.01822046
23173,23173,0.13696419
23174,23174,0.20832239
23175,23175,0.0594734
23176,23176,0.025564158
23177,23177,0.72026277
23178,23178,0.01813677
23179,23179,0.05307904
23180,23180,0.4164357
23181,23181,0.067404024
23182,23182,0.019850958
23183,23183,0.10968887
23184,23184,0.05439528
23185,23185,0.086872905
23186,23186,0.2196132
23187,23187,0.060789473
23188,23188,0.027445294
23189,23189,0.045032807
23190,23190,0.10832816
23191,23191,0.08239956
23192,23192,0.3333206
23193,23193,0.1271861
23194,23194,0.0037527725
23195,23195,0.48998454
23196,23196,0.44230574
23197,23197,0.06858878
23198,23198,0.031511478
23199,23199,0.034503926
23200,23200,0.04449248
23201,23201,0.03357602
23202,23202,0.0127684
23203,23203,0.061160993
23204,23204,0.009573509
23205,23205,0.016139459
23206,23206,0.06614092
23207,23207,0.16851577
23208,23208,0.039733723
23209,23209,0.045882605
23210,23210,0.03629401
23211,23211,0.01753254
23212,23212,0.8946601
23213,23213,0.047207337
23214,23214,0.069887824
23215,23215,0.024158949
23216,23216,0.018526178
23217,23217,0.042426616
23218,23218,0.043435603
23219,23219,0.028357085
23220,23220,0.10273714
23221,23221,0.12542976
23222,23222,0.47012237
23223,23223,0.38258237
23224,23224,0.2949889
23225,23225,0.065657355
23226,23226,0.039432008
23227,23227,0.027454294
23228,23228,0.013282334
23229,23229,0.07760357
23230,23230,0.008733132
23231,23231,0.13470757
23232,23232,0.055142477
23233,23233,0.023098877
23234,23234,0.0674455
23235,23235,0.05401359
23236,23236,0.042082567
23237,23237,0.057534453
23238,23238,0.13234419
23239,23239,0.09205207
23240,23240,0.1268108
23241,23241,0.11889671
23242,23242,0.006217269
23243,23243,0.16392502
23244,23244,0.0067647384
23245,23245,0.72456414
23246,23246,0.04407235
23247,23247,0.14721015
23248,23248,0.018654298
23249,23249,0.12781508
23250,23250,0.015971048
23251,23251,0.13349353
23252,23252,0.5468094
23253,23253,0.161102
23254,23254,0.19410881
23255,23255,0.026185295
23256,23256,0.029773673
23257,23257,0.040189955
23258,23258,0.04332471
23259,23259,0.03433998
23260,23260,0.010939804
23261,23261,0.01133808
23262,23262,0.026832761
23263,23263,0.037737634
23264,23264,0.1242125
23265,23265,0.047179632
23266,23266,0.034654994
23267,23267,0.0073460243
23268,23268,0.022582233
23269,23269,0.08336249
23270,23270,0.65120673
23271,23271,0.035088234
23272,23272,0.94848925
23273,23273,0.01989267
23274,23274,0.026952282
23275,23275,0.054624878
23276,23276,0.088911586
23277,23277,0.03155909
23278,23278,0.03748234
23279,23279,0.16679817
23280,23280,0.02197226
23281,23281,0.017370991
23282,23282,0.03622201
23283,23283,0.42292732
23284,23284,0.067295715
23285,23285,0.024352137
23286,23286,0.4431834
23287,23287,0.15258253
23288,23288,0.04182577
23289,23289,0.028395059
23290,23290,0.11383671
23291,23291,0.017038982
23292,23292,0.03218526
23293,23293,0.013298648
23294,23294,0.080997065
23295,23295,0.020860784
23296,23296,0.04483426
23297,23297,0.0661702
23298,23298,0.038669918
23299,23299,0.021770446
23300,23300,0.2553856
23301,23301,0.031210719
23302,23302,0.029147977
23303,23303,0.13071482
23304,23304,0.08197449
23305,23305,0.028297275
23306,23306,0.14663859
23307,23307,0.030069748
23308,23308,0.017409509
23309,23309,0.029895402
23310,23310,0.033045754
23311,23311,0.118516214
23312,23312,0.028715795
23313,23313,0.030830007
23314,23314,0.029388592
23315,23315,0.011514763
23316,23316,0.005592046
23317,23317,0.04407344
23318,23318,0.07564597
23319,23319,0.025013598
23320,23320,0.0083027845
23321,23321,0.018487757
23322,23322,0.07651656
23323,23323,0.11562493
23324,23324,0.010793091
23325,23325,0.024425453
23326,23326,0.17424618
23327,23327,0.101903506
23328,23328,0.28160748
23329,23329,0.028689539
23330,23330,0.053677727
23331,23331,0.3044414
23332,23332,0.047958758
23333,23333,0.10624072
23334,23334,0.044551678
23335,23335,0.041533086
23336,23336,0.024433654
23337,23337,0.047597546
23338,23338,0.0140816355
23339,23339,0.039792955
23340,23340,0.12691782
23341,23341,0.07421697
23342,23342,0.037647188
23343,23343,0.11522945
23344,23344,0.027064739
23345,23345,0.14189607
23346,23346,0.02196623
23347,23347,0.0335949
23348,23348,0.040537048
23349,23349,0.02681015
23350,23350,0.072761014
23351,23351,0.031851906
23352,23352,0.89062726
23353,23353,0.018134015
23354,23354,0.013305771
23355,23355,0.030183556
23356,23356,0.04758018
23357,23357,0.03921189
23358,23358,0.06480205
23359,23359,0.045503125
23360,23360,0.07336466
23361,23361,0.021505868
23362,23362,0.03361871
23363,23363,0.008581342
23364,23364,0.20249027
23365,23365,0.038264316
23366,23366,0.036429103
23367,23367,0.09237637
23368,23368,0.07365875
23369,23369,0.21089643
23370,23370,0.40384746
23371,23371,0.04674926
23372,23372,0.040775
23373,23373,0.056475878
23374,23374,0.0144483475
23375,23375,0.0053608674
23376,23376,0.008813171
23377,23377,0.026179507
23378,23378,0.006833877
23379,23379,0.022017578
23380,23380,0.013351411
23381,23381,0.39016506
23382,23382,0.054902762
23383,23383,0.56427187
23384,23384,0.016062468
23385,23385,0.05193581
23386,23386,0.040344488
23387,23387,0.020811485
23388,23388,0.051760234
23389,23389,0.101631105
23390,23390,0.17672662
23391,23391,0.05481244
23392,23392,0.043737605
23393,23393,0.030006673
23394,23394,0.004806417
23395,23395,0.8706612
23396,23396,0.55229306
23397,23397,0.11719176
23398,23398,0.01797944
23399,23399,0.021234803
23400,23400,0.072585456
23401,23401,0.107305355
23402,23402,0.03513594
23403,23403,0.06774527
23404,23404,0.024188852
23405,23405,0.090027265
23406,23406,0.030071521
23407,23407,0.39118722
23408,23408,0.0812047
23409,23409,0.027056444
23410,23410,0.15272564
23411,23411,0.039941993
23412,23412,0.03838255
23413,23413,0.014858929
23414,23414,0.082141764
23415,23415,0.067336254
23416,23416,0.05455752
23417,23417,0.024436602
23418,23418,0.053433914
23419,23419,0.29366973
23420,23420,0.6789285
23421,23421,0.08366101
23422,23422,0.027648317
23423,23423,0.21502896
23424,23424,0.14041205
23425,23425,0.35024858
23426,23426,0.05104771
23427,23427,0.003537165
23428,23428,0.045076165
23429,23429,0.40526706
23430,23430,0.13973399
23431,23431,0.030194594
23432,23432,0.088945374
23433,23433,0.08789293
23434,23434,0.043643966
23435,23435,0.05671734
23436,23436,0.014719345
23437,23437,0.026065677
23438,23438,0.23557182
23439,23439,0.0150601175
23440,23440,0.022136522
23441,23441,0.03079901
23442,23442,0.118770644
23443,23443,0.030277358
23444,23444,0.023646004
23445,23445,0.109430276
23446,23446,0.040918373
23447,23447,0.02913746
23448,23448,0.23655768
23449,23449,0.02548962
23450,23450,0.032346945
23451,23451,0.10548957
23452,23452,0.0049221157
23453,23453,0.012044993
23454,23454,0.039858717
23455,23455,0.10859704
23456,23456,0.06500264
23457,23457,0.025642628
23458,23458,0.019223096
23459,23459,0.21173553
23460,23460,0.021471404
23461,23461,0.022643907
23462,23462,0.025180936
23463,23463,0.043701414
23464,23464,0.020681534
23465,23465,0.034642003
23466,23466,0.055266682
23467,23467,0.18453021
23468,23468,0.35785282
23469,23469,0.03446701
23470,23470,0.16695218
23471,23471,0.003331149
23472,23472,0.6044162
23473,23473,0.14973092
23474,23474,0.022867775
23475,23475,0.03631866
23476,23476,0.19917877
23477,23477,0.06654952
23478,23478,0.21783532
23479,23479,0.057208065
23480,23480,0.051625654
23481,23481,0.04813893
23482,23482,0.030682273
23483,23483,0.17812878
23484,23484,0.057852272
23485,23485,0.8123656
23486,23486,0.2638077
23487,23487,0.07557518
23488,23488,0.029292509
23489,23489,0.07806891
23490,23490,0.083432764
23491,23491,0.021418754
23492,23492,0.055426374
23493,23493,0.06550349
23494,23494,0.041030318
23495,23495,0.07500926
23496,23496,0.05166754
23497,23497,0.03588126
23498,23498,0.028751671
23499,23499,0.040379986
23500,23500,0.12971692
23501,23501,0.015181798
23502,23502,0.031822357
23503,23503,0.051469956
23504,23504,0.023525134
23505,23505,0.014078577
23506,23506,0.049188886
23507,23507,0.084327236
23508,23508,0.037640136
23509,23509,0.0129531585
23510,23510,0.116888955
23511,23511,0.040490624
23512,23512,0.0073755872
23513,23513,0.08548909
23514,23514,0.005812342
23515,23515,0.040565263
23516,23516,0.066960596
23517,23517,0.048440825
23518,23518,0.24487221
23519,23519,0.027855901
23520,23520,0.009754193
23521,23521,0.041008685
23522,23522,0.48242897
23523,23523,0.011747584
23524,23524,0.0385057
23525,23525,0.06839722
23526,23526,0.17519459
23527,23527,0.024442008
23528,23528,0.036954034
23529,23529,0.016331777
23530,23530,0.0524082
23531,23531,0.08632335
23532,23532,0.02323935
23533,23533,0.053792752
23534,23534,0.022802796
23535,23535,0.06052754
23536,23536,0.1334574
23537,23537,0.75946635
23538,23538,0.0757768
23539,23539,0.0131402165
23540,23540,0.03488046
23541,23541,0.10283614
23542,23542,0.016966483
23543,23543,0.040725037
23544,23544,0.11568006
23545,23545,0.43338412
23546,23546,0.026850391
23547,23547,0.022129912
23548,23548,0.028318707
23549,23549,0.0063856305
23550,23550,0.26596552
23551,23551,0.038131393
23552,23552,0.077252924
23553,23553,0.0487478
23554,23554,0.035532646
23555,23555,0.016184269
23556,23556,0.026682956
23557,23557,0.3645507
23558,23558,0.016146796
23559,23559,0.12923467
23560,23560,0.1401545
23561,23561,0.0693389
23562,23562,0.015205991
23563,23563,0.11056226
23564,23564,0.7485744
23565,23565,0.04217837
23566,23566,0.07158349
23567,23567,0.047623374
23568,23568,0.029537855
23569,23569,0.12173533
23570,23570,0.05519057
23571,23571,0.042293515
23572,23572,0.0827366
23573,23573,0.05674454
23574,23574,0.49231383
23575,23575,0.611807
23576,23576,0.032773707
23577,23577,0.18788551
23578,23578,0.025768586
23579,23579,0.06997309
23580,23580,0.2844036
23581,23581,0.034604173
23582,23582,0.029352881
23583,23583,0.06638068
23584,23584,0.16736495
23585,23585,0.05603869
23586,23586,0.025283251
23587,23587,0.09753939
23588,23588,0.59434086
23589,23589,0.02290801
23590,23590,0.023616243
23591,23591,0.11963984
23592,23592,0.0829095
23593,23593,0.38146397
23594,23594,0.037937563
23595,23595,0.19413203
23596,23596,0.1195957
23597,23597,0.010156141
23598,23598,0.053023405
23599,23599,0.013665201
23600,23600,0.020357067
23601,23601,0.025679218
23602,23602,0.019851578
23603,23603,0.090860315
23604,23604,0.051333085
23605,23605,0.012326733
23606,23606,0.026271043
23607,23607,0.029615635
23608,23608,0.165949
23609,23609,0.06404782
23610,23610,0.6151166
23611,23611,0.01866229
23612,23612,0.029075056
23613,23613,0.36176175
23614,23614,0.050636735
23615,23615,0.06940455
23616,23616,0.041507248
23617,23617,0.03315674
23618,23618,0.018553948
23619,23619,0.026056534
23620,23620,0.004194959
23621,23621,0.048565622
23622,23622,0.049668122
23623,23623,0.0016214264
23624,23624,0.045508437
23625,23625,0.0151125565
23626,23626,0.028712556
23627,23627,0.11589912
23628,23628,0.07379746
23629,23629,0.042584516
23630,23630,0.18047558
23631,23631,0.016849874
23632,23632,0.10176137
23633,23633,0.25432977
23634,23634,0.005922228
23635,23635,0.7190068
23636,23636,0.0719042
23637,23637,0.42027554
23638,23638,0.020831672
23639,23639,0.03596411
23640,23640,0.2642609
23641,23641,0.15404968
23642,23642,0.07864292
23643,23643,0.039678648
23644,23644,0.042549442
23645,23645,0.021081194
23646,23646,0.05509864
23647,23647,0.0796047
23648,23648,0.036602806
23649,23649,0.13724664
23650,23650,0.10758688
23651,23651,0.10278189
23652,23652,0.081083216
23653,23653,0.030984677
23654,23654,0.041819952
23655,23655,0.04369663
23656,23656,0.11257213
23657,23657,0.017076999
23658,23658,0.04014369
23659,23659,0.26798192
23660,23660,0.011971562
23661,23661,0.41152808
23662,23662,0.0351941
23663,23663,0.048298344
23664,23664,0.045495026
23665,23665,0.022631563
23666,23666,0.026425561
23667,23667,0.037142146
23668,23668,0.8125849
23669,23669,0.03222512
23670,23670,0.03059708
23671,23671,0.28966117
23672,23672,0.036003955
23673,23673,0.070222065
23674,23674,0.030649858
23675,23675,0.15631478
23676,23676,0.3026377
23677,23677,0.017064542
23678,23678,0.042411663
23679,23679,0.044636246
23680,23680,0.07997068
23681,23681,0.2753525
23682,23682,0.061192054
23683,23683,0.0745916
23684,23684,0.022522885
23685,23685,0.039479382
23686,23686,0.06626302
23687,23687,0.023229765
23688,23688,0.015039859
23689,23689,0.022971751
23690,23690,0.0060252296
23691,23691,0.1574947
23692,23692,0.06719161
23693,23693,0.018339006
23694,23694,0.017161082
23695,23695,0.0060155992
23696,23696,0.03665788
23697,23697,0.03376376
23698,23698,0.042280167
23699,23699,0.029751016
23700,23700,0.21137798
23701,23701,0.069131196
23702,23702,0.11448161
23703,23703,0.04620322
23704,23704,0.027350826
23705,23705,0.057830863
23706,23706,0.039229687
23707,23707,0.024580255
23708,23708,0.23081847
23709,23709,0.011785527
23710,23710,0.038203906
23711,23711,0.0043279086
23712,23712,0.041708566
23713,23713,0.012256932
23714,23714,0.054079022
23715,23715,0.03459133
23716,23716,0.0419079
23717,23717,0.12053731
23718,23718,0.06789531
23719,23719,0.11454379
23720,23720,0.13923688
23721,23721,0.07927292
23722,23722,0.2981953
23723,23723,0.10431173
23724,23724,0.013241768
23725,23725,0.008818692
23726,23726,0.054014176
23727,23727,0.03075607
23728,23728,0.038050536
23729,23729,0.07086661
23730,23730,0.033886775
23731,23731,0.041698873
23732,23732,0.030090198
23733,23733,0.025561044
23734,23734,0.02179757
23735,23735,0.8470797
23736,23736,0.017664112
23737,23737,0.042326204
23738,23738,0.29071018
23739,23739,0.18679447
23740,23740,0.028047485
23741,23741,0.023997983
23742,23742,0.8869903
23743,23743,0.034916975
23744,23744,0.039124567
23745,23745,0.22423024
23746,23746,0.05214573
23747,23747,0.5068705
23748,23748,0.01602477
23749,23749,0.032691102
23750,23750,0.020048536
23751,23751,0.010257632
23752,23752,0.060095686
23753,23753,0.15033808
23754,23754,0.5516136
23755,23755,0.04447258
23756,23756,0.033901177
23757,23757,0.035598814
23758,23758,0.03143837
23759,23759,0.018538537
23760,23760,0.09635761
23761,23761,0.037754156
23762,23762,0.029548079
23763,23763,0.21772482
23764,23764,0.03987217
23765,23765,0.067469485
23766,23766,0.9426103
23767,23767,0.06624172
23768,23768,0.98430336
23769,23769,0.018104155
23770,23770,0.007451292
23771,23771,0.33153763
23772,23772,0.019744294
23773,23773,0.020135745
23774,23774,0.0062922095
23775,23775,0.04883508
23776,23776,0.018124055
23777,23777,0.0135559505
23778,23778,0.026902
23779,23779,0.04290663
23780,23780,0.17494722
23781,23781,0.072651304
23782,23782,0.057477467
23783,23783,0.008022066
23784,23784,0.3138423
23785,23785,0.0238399
23786,23786,0.19740833
23787,23787,0.012072146
23788,23788,0.06394557
23789,23789,0.23533018
23790,23790,0.544364
23791,23791,0.009539717
23792,23792,0.66694695
23793,23793,0.045379013
23794,23794,0.96789336
23795,23795,0.051036738
23796,23796,0.044373367
23797,23797,0.026541667
23798,23798,0.042322483
23799,23799,0.016092708
23800,23800,0.007921039
23801,23801,0.015774371
23802,23802,0.010088972
23803,23803,0.05084917
23804,23804,0.17063099
23805,23805,0.03746381
23806,23806,0.014366338
23807,23807,0.028159061
23808,23808,0.1423011
23809,23809,0.03189167
23810,23810,0.029101055
23811,23811,0.11430929
23812,23812,0.01979742
23813,23813,0.0730722
23814,23814,0.030030811
23815,23815,0.32779908
23816,23816,0.038212825
23817,23817,0.041968737
23818,23818,0.03577576
23819,23819,0.032371536
23820,23820,0.058974516
23821,23821,0.057572473
23822,23822,0.0876276
23823,23823,0.051673193
23824,23824,0.00093596755
23825,23825,0.22221899
23826,23826,0.02784887
23827,23827,0.07343607
23828,23828,0.0672716
23829,23829,0.012779042
23830,23830,0.04766734
23831,23831,0.109888054
23832,23832,0.00526394
23833,23833,0.12987038
23834,23834,0.03083389
23835,23835,0.06310876
23836,23836,0.035545696
23837,23837,0.26576746
23838,23838,0.00665481
23839,23839,0.039967656
23840,23840,0.020523284
23841,23841,0.042474303
23842,23842,0.04619123
23843,23843,0.044222858
23844,23844,0.029877637
23845,23845,0.018352412
23846,23846,0.051210485
23847,23847,0.11613671
23848,23848,0.029372456
23849,23849,0.08792514
23850,23850,0.023308506
23851,23851,0.06390914
23852,23852,0.36236233
23853,23853,0.020963188
23854,23854,0.019160539
23855,23855,0.7412268
23856,23856,0.025860757
23857,23857,0.028579973
23858,23858,0.07355729
23859,23859,0.023816353
23860,23860,0.004041685
23861,23861,0.0765921
23862,23862,0.089409016
23863,23863,0.594653
23864,23864,0.034716796
23865,23865,0.10463552
23866,23866,0.042687956
23867,23867,0.056427404
23868,23868,0.14844635
23869,23869,0.047623374
23870,23870,0.016762849
23871,23871,0.015218393
23872,23872,0.049013637
23873,23873,0.04314967
23874,23874,0.9684704
23875,23875,0.04776805
23876,23876,0.02815111
23877,23877,0.037948135
23878,23878,0.16313295
23879,23879,0.108934075
23880,23880,0.07452513
23881,23881,0.21831016
23882,23882,0.01585402
23883,23883,0.020733928
23884,23884,0.017980795
23885,23885,0.008575479
23886,23886,0.009648677
23887,23887,0.110117555
23888,23888,0.025914038
23889,23889,0.014085185
23890,23890,0.08076635
23891,23891,0.09054773
23892,23892,0.033037517
23893,23893,0.044648204
23894,23894,0.019134084
23895,23895,0.022686606
23896,23896,0.019100437
23897,23897,0.056785535
23898,23898,0.10452936
23899,23899,0.08024249
23900,23900,0.06548944
23901,23901,0.053232074
23902,23902,0.070730545
23903,23903,0.07474722
23904,23904,0.7261995
23905,23905,0.023942344
23906,23906,0.12855156
23907,23907,0.027414288
23908,23908,0.07838383
23909,23909,0.0150433155
23910,23910,0.017128846
23911,23911,0.023132542
23912,23912,0.045061596
23913,23913,0.042046163
23914,23914,0.019442739
23915,23915,0.08519325
23916,23916,0.06987667
23917,23917,0.02591957
23918,23918,0.07560795
23919,23919,0.05517599
23920,23920,0.009595471
23921,23921,0.042454384
23922,23922,0.025742585
23923,23923,0.008638884
23924,23924,0.16430551
23925,23925,0.17475611
23926,23926,0.026713125
23927,23927,0.014625507
23928,23928,0.09563105
23929,23929,0.05521223
23930,23930,0.11023876
23931,23931,0.017081026
23932,23932,0.09310041
23933,23933,0.03483726
23934,23934,0.36379722
23935,23935,0.041798137
23936,23936,0.052072942
23937,23937,0.099894494
23938,23938,0.020885518
23939,23939,0.2849296
23940,23940,0.039431658
23941,23941,0.19926879
23942,23942,0.031794854
23943,23943,0.038031187
23944,23944,0.08798451
23945,23945,0.1123762
23946,23946,0.012284587
23947,23947,0.14081196
23948,23948,0.16705257
23949,23949,0.0803063
23950,23950,0.020645516
23951,23951,0.028854415
23952,23952,0.045245916
23953,23953,0.08281391
23954,23954,0.08842047
23955,23955,0.10475592
23956,23956,0.04705029
23957,23957,0.069919854
23958,23958,0.58031696
23959,23959,0.14689912
23960,23960,0.011480999
23961,23961,0.034625236
23962,23962,0.050993036
23963,23963,0.038817544
23964,23964,0.042002954
23965,23965,0.06707426
23966,23966,0.025291156
23967,23967,0.10785796
23968,23968,0.026691401
23969,23969,0.022990536
23970,23970,0.04023197
23971,23971,0.32592523
23972,23972,0.0071790363
23973,23973,0.0203524
23974,23974,0.06608389
23975,23975,0.114498146
23976,23976,0.062864535
23977,23977,0.025983302
23978,23978,0.068098344
23979,23979,0.06310741
23980,23980,0.8594045
23981,23981,0.23055165
23982,23982,0.03925491
23983,23983,0.018207345
23984,23984,0.09641862
23985,23985,0.02969403
23986,23986,0.05648641
23987,23987,0.05751447
23988,23988,0.038165197
23989,23989,0.07413933
23990,23990,0.83193076
23991,23991,0.05901628
23992,23992,0.08342414
23993,23993,0.021360105
23994,23994,0.036666006
23995,23995,0.017389698
23996,23996,0.010029817
23997,23997,0.012639277
23998,23998,0.08176446
23999,23999,0.018788958
24000,24000,0.076647125
24001,24001,0.076526
24002,24002,0.0028147388
24003,24003,0.013398211
24004,24004,0.034272887
24005,24005,0.029499935
24006,24006,0.04272008
24007,24007,0.056756206
24008,24008,0.04932054
24009,24009,0.040856842
24010,24010,0.06670467
24011,24011,0.5377538
24012,24012,0.0073482157
24013,24013,0.01131073
24014,24014,0.042266734
24015,24015,0.062546074
24016,24016,0.026440626
24017,24017,0.037359267
24018,24018,0.083941646
24019,24019,0.09298587
24020,24020,0.5239744
24021,24021,0.067296974
24022,24022,0.04197239
24023,24023,0.93618774
24024,24024,0.069786705
24025,24025,0.108107336
24026,24026,0.040538624
24027,24027,0.01765923
24028,24028,0.23727669
24029,24029,0.041066837
24030,24030,0.012238393
24031,24031,0.02168285
24032,24032,0.005668185
24033,24033,0.04410261
24034,24034,0.026010342
24035,24035,0.7962391
24036,24036,0.039089423
24037,24037,0.025768586
24038,24038,0.0061546895
24039,24039,0.023068117
24040,24040,0.034511417
24041,24041,0.07674782
24042,24042,0.022128839
24043,24043,0.009466633
24044,24044,0.0240952
24045,24045,0.016525589
24046,24046,0.046436068
24047,24047,0.037757386
24048,24048,0.0152887935
24049,24049,0.053483065
24050,24050,0.038952548
24051,24051,0.40559044
24052,24052,0.056554295
24053,24053,0.07678917
24054,24054,0.02711592
24055,24055,0.0633383
24056,24056,0.019919658
24057,24057,0.019362625
24058,24058,0.10537265
24059,24059,0.05160133
24060,24060,0.05160958
24061,24061,0.076060615
24062,24062,0.09350851
24063,24063,0.71205026
24064,24064,0.053231984
24065,24065,0.26178658
24066,24066,0.03636616
24067,24067,0.11853934
24068,24068,0.025955368
24069,24069,0.12432332
24070,24070,0.1640727
24071,24071,0.029128645
24072,24072,0.017754119
24073,24073,0.018112497
24074,24074,0.04825594
24075,24075,0.02248211
24076,24076,0.08426724
24077,24077,0.088886574
24078,24078,0.12193354
24079,24079,0.0193198
24080,24080,0.04247793
24081,24081,0.14281589
24082,24082,0.04735589
24083,24083,0.038623057
24084,24084,0.04462115
24085,24085,0.16912812
24086,24086,0.05789989
24087,24087,0.04799915
24088,24088,0.014983673
24089,24089,0.043198902
24090,24090,0.025849685
24091,24091,0.014656305
24092,24092,0.06720746
24093,24093,0.27915877
24094,24094,0.022338668
24095,24095,0.03238466
24096,24096,0.031697154
24097,24097,0.13236333
24098,24098,0.029262718
24099,24099,0.040661663
24100,24100,0.21950163
24101,24101,0.030697111
24102,24102,0.01724425
24103,24103,0.15532055
24104,24104,0.21156064
24105,24105,0.033801254
24106,24106,0.06503792
24107,24107,0.05499224
24108,24108,0.1288703
24109,24109,0.019002812
24110,24110,0.019055659
24111,24111,0.36676964
24112,24112,0.03119206
24113,24113,0.01201551
24114,24114,0.870639
24115,24115,0.029603938
24116,24116,0.40488538
24117,24117,0.03866086
24118,24118,0.025479725
24119,24119,0.28438437
24120,24120,0.12748301
24121,24121,0.013147854
24122,24122,0.079766154
24123,24123,0.08203914
24124,24124,0.018704267
24125,24125,0.03512137
24126,24126,0.051745515
24127,24127,0.030825812
24128,24128,0.07789393
24129,24129,0.08612121
24130,24130,0.08276204
24131,24131,0.01382903
24132,24132,0.018533133
24133,24133,0.03071085
24134,24134,0.014539501
24135,24135,0.06383722
24136,24136,0.043200243
24137,24137,0.030412914
24138,24138,0.029843194
24139,24139,0.039344225
24140,24140,0.005512546
24141,24141,0.0065883296
24142,24142,0.14541689
24143,24143,0.024667569
24144,24144,0.047954295
24145,24145,0.053160608
24146,24146,0.031482
24147,24147,0.11668775
24148,24148,0.04008988
24149,24149,0.08474059
24150,24150,0.069479056
24151,24151,0.0041315677
24152,24152,0.0387747
24153,24153,0.85246044
24154,24154,0.116490066
24155,24155,0.65554804
24156,24156,0.02526674
24157,24157,0.05046018
24158,24158,0.030247984
24159,24159,0.029108068
24160,24160,0.020564454
24161,24161,0.010309142
24162,24162,0.15325695
24163,24163,0.06929821
24164,24164,0.03947845
24165,24165,0.029882954
24166,24166,0.041229133
24167,24167,0.11346789
24168,24168,0.02376988
24169,24169,0.060715288
24170,24170,0.09584539
24171,24171,0.079347484
24172,24172,0.036217444
24173,24173,0.050451554
24174,24174,0.27212813
24175,24175,0.07227302
24176,24176,0.037936345
24177,24177,0.022218855
24178,24178,0.10107615
24179,24179,0.08159033
24180,24180,0.12215082
24181,24181,0.06818737
24182,24182,0.30341342
24183,24183,0.014325789
24184,24184,0.046549495
24185,24185,0.027391901
24186,24186,0.11013531
24187,24187,0.023617193
24188,24188,0.034187835
24189,24189,0.07851064
24190,24190,0.079053685
24191,24191,0.009728963
24192,24192,0.020746509
24193,24193,0.39014843
24194,24194,0.020535028
24195,24195,0.094901875
24196,24196,0.105654284
24197,24197,0.03983773
24198,24198,0.19986705
24199,24199,0.038503174
24200,24200,0.70942473
24201,24201,0.13404122
24202,24202,0.035915386
24203,24203,0.05724883
24204,24204,0.05235046
24205,24205,0.044520345
24206,24206,0.21539477
24207,24207,0.021679016
24208,24208,0.02493946
24209,24209,0.06647441
24210,24210,0.00944714
24211,24211,0.02192936
24212,24212,0.1281467
24213,24213,0.03537228
24214,24214,0.0222306
24215,24215,0.68509966
24216,24216,0.12395748
24217,24217,0.00882123
24218,24218,0.008544965
24219,24219,0.016109638
24220,24220,0.035300322
24221,24221,0.037615176
24222,24222,0.15077454
24223,24223,0.072450824
24224,24224,0.009396544
24225,24225,0.08601545
24226,24226,0.03904545
24227,24227,0.017767346
24228,24228,0.09688633
24229,24229,0.02542592
24230,24230,0.041246455
24231,24231,0.02187159
24232,24232,0.029876582
24233,24233,0.06649656
24234,24234,0.013276991
24235,24235,0.090345
24236,24236,0.03500635
24237,24237,0.026616562
24238,24238,0.028971994
24239,24239,0.010105978
24240,24240,0.022576308
24241,24241,0.028355427
24242,24242,0.020236356
24243,24243,0.04369612
24244,24244,0.021127425
24245,24245,0.02564518
24246,24246,0.7422015
24247,24247,0.05620291
24248,24248,0.09114421
24249,24249,0.1661184
24250,24250,0.009481489
24251,24251,0.03574271
24252,24252,0.054875508
24253,24253,0.12664044
24254,24254,0.11424761
24255,24255,0.10688448
24256,24256,0.2818685
